date,day_of_week,is_weekend,is_holiday,season,temperature,rain,local_event,past_demand_1day,past_demand_7day,target_demand
2049-04-13,Tuesday,0,0,Spring,18.8,1,0,104,100,93
2049-04-14,Wednesday,0,0,Spring,21.8,0,1,93,95,103
2049-04-15,Thursday,0,0,Spring,15.2,0,0,103,98,109
2049-04-16,Friday,0,0,Spring,15.7,0,0,109,84,112
2049-04-17,Saturday,1,0,Spring,16.9,0,0,112,97,114
2049-04-18,Sunday,1,0,Spring,18.5,1,0,114,107,116
2049-04-19,Monday,0,0,Spring,18.1,0,0,116,104,108
2049-04-20,Tuesday,0,0,Spring,19.7,1,0,108,93,102
2049-04-21,Wednesday,0,0,Spring,14.7,0,0,102,103,99
2049-04-22,Thursday,0,0,Spring,19.4,1,0,99,109,96
2049-04-23,Friday,0,0,Spring,16.2,0,1,96,112,125
2049-04-24,Saturday,1,0,Spring,18.1,1,0,125,114,132
2049-04-25,Sunday,1,0,Spring,23.8,0,0,132,116,126
2049-04-26,Monday,0,0,Spring,14.6,1,0,126,108,109
2049-04-27,Tuesday,0,0,Spring,18.1,1,0,109,102,100
2049-04-28,Wednesday,0,0,Spring,15.3,0,0,100,99,98
2049-04-29,Thursday,0,0,Spring,19.7,0,0,98,96,100
2049-04-30,Friday,0,0,Spring,22.5,1,0,100,125,118
2049-05-01,Saturday,1,1,Spring,20.0,1,0,118,132,121
2049-05-02,Sunday,1,0,Spring,19.3,1,0,121,126,114
2049-05-03,Monday,0,0,Spring,23.7,0,0,114,109,115
2049-05-04,Tuesday,0,0,Spring,20.9,0,0,115,100,107
2049-05-05,Wednesday,0,0,Spring,22.4,0,0,107,98,112
2049-05-06,Thursday,0,0,Spring,22.3,1,0,112,100,106
2049-05-07,Friday,0,0,Spring,11.6,0,0,106,118,111
2049-05-08,Saturday,1,0,Spring,20.1,0,0,111,121,118
2049-05-09,Sunday,1,0,Spring,17.2,1,0,118,114,122
2049-05-10,Monday,0,0,Spring,18.1,1,0,122,115,114
2049-05-11,Tuesday,0,0,Spring,25.1,0,0,114,107,102
2049-05-12,Wednesday,0,0,Spring,19.7,1,0,102,112,105
2049-05-13,Thursday,0,0,Spring,26.6,0,0,105,106,116
2049-05-14,Friday,0,0,Spring,16.8,0,0,116,111,114
2049-05-15,Saturday,1,0,Spring,17.9,1,1,114,118,128
2049-05-16,Sunday,1,0,Spring,23.5,1,0,128,122,132
2049-05-17,Monday,0,0,Spring,20.3,0,0,132,114,116
2049-05-18,Tuesday,0,0,Spring,22.3,0,0,116,102,110
2049-05-19,Wednesday,0,0,Spring,21.2,0,0,110,105,103
2049-05-20,Thursday,0,0,Spring,21.2,0,0,103,116,112
2049-05-21,Friday,0,0,Spring,20.8,0,0,112,114,108
2049-05-22,Saturday,1,0,Spring,22.3,0,1,108,128,133
2049-05-23,Sunday,1,0,Spring,23.8,1,1,133,132,146
2049-05-24,Monday,0,0,Spring,26.8,0,0,146,116,120
2049-05-25,Tuesday,0,0,Spring,21.4,1,0,120,110,118
2049-05-26,Wednesday,0,0,Spring,20.9,0,1,118,103,117
2049-05-27,Thursday,0,0,Spring,20.6,0,0,117,112,109
2049-05-28,Friday,0,0,Spring,26.6,1,0,109,108,110
2049-05-29,Saturday,1,0,Spring,24.3,0,0,110,133,125
2049-05-30,Sunday,1,0,Spring,16.6,1,0,125,146,122
2049-05-31,Monday,0,0,Spring,16.6,1,0,122,120,117
2049-06-01,Tuesday,0,0,Summer,20.0,1,0,117,118,109
2049-06-02,Wednesday,0,0,Summer,23.2,0,0,109,117,115
2049-06-03,Thursday,0,0,Summer,22.5,0,0,115,109,130
2049-06-04,Friday,0,0,Summer,24.2,0,0,130,110,124
2049-06-05,Saturday,1,0,Summer,22.1,0,0,124,125,126
2049-06-06,Sunday,1,0,Summer,26.9,0,0,126,122,126
2049-06-07,Monday,0,0,Summer,25.1,1,0,126,117,123
2049-06-08,Tuesday,0,0,Summer,23.0,0,0,123,109,115
2049-06-09,Wednesday,0,0,Summer,26.2,0,0,115,115,118
2049-06-10,Thursday,0,0,Summer,17.9,0,0,118,130,115
2049-06-11,Friday,0,0,Summer,22.6,0,0,115,124,120
2049-06-12,Saturday,1,0,Summer,23.3,0,0,120,126,135
2049-06-13,Sunday,1,0,Summer,24.7,0,0,135,126,123
2049-06-14,Monday,0,0,Summer,17.8,1,0,123,123,100
2049-06-15,Tuesday,0,0,Summer,22.2,0,0,100,115,103
2049-06-16,Wednesday,0,0,Summer,24.2,1,0,103,118,104
2049-06-17,Thursday,0,0,Summer,24.4,0,1,104,115,118
2049-06-18,Friday,0,0,Summer,26.6,0,1,118,120,130
2049-06-19,Saturday,1,0,Summer,25.3,0,1,130,135,144
2049-06-20,Sunday,1,0,Summer,22.8,1,0,144,123,129
2049-06-21,Monday,0,0,Summer,25.0,0,0,129,100,125
2049-06-22,Tuesday,0,0,Summer,22.4,0,0,125,103,120
2049-06-23,Wednesday,0,0,Summer,23.4,0,0,120,104,113
2049-06-24,Thursday,0,0,Summer,25.4,0,0,113,118,124
2049-06-25,Friday,0,0,Summer,22.8,0,0,124,130,109
2049-06-26,Saturday,1,0,Summer,24.0,0,0,109,144,131
2049-06-27,Sunday,1,0,Summer,25.8,0,0,131,129,138
2049-06-28,Monday,0,0,Summer,25.0,0,0,138,125,122
2049-06-29,Tuesday,0,0,Summer,26.6,0,0,122,120,123
2049-06-30,Wednesday,0,0,Summer,29.8,0,0,123,113,116
2049-07-01,Thursday,0,0,Summer,24.9,0,1,116,124,130
2049-07-02,Friday,0,0,Summer,21.4,1,0,130,109,111
2049-07-03,Saturday,1,0,Summer,24.3,0,0,111,131,133
2049-07-04,Sunday,1,0,Summer,24.1,1,0,133,138,132
2049-07-05,Monday,0,0,Summer,24.5,1,1,132,122,129
2049-07-06,Tuesday,0,0,Summer,27.1,0,0,129,123,123
2049-07-07,Wednesday,0,0,Summer,17.5,0,0,123,116,124
2049-07-08,Thursday,0,0,Summer,27.1,0,0,124,130,128
2049-07-09,Friday,0,0,Summer,28.0,0,0,128,111,133
2049-07-10,Saturday,1,0,Summer,24.1,1,0,133,133,130
2049-07-11,Sunday,1,0,Summer,24.1,0,0,130,132,136
2049-07-12,Monday,0,0,Summer,21.6,0,0,136,129,136
2049-07-13,Tuesday,0,0,Summer,22.3,1,0,136,123,133
2049-07-14,Wednesday,0,0,Summer,24.3,1,0,133,124,105
2049-07-15,Thursday,0,0,Summer,24.0,0,0,105,128,117
2049-07-16,Friday,0,0,Summer,24.2,0,1,117,133,123
2049-07-17,Saturday,1,0,Summer,23.8,1,0,123,130,125
2049-07-18,Sunday,1,0,Summer,24.6,0,0,125,136,127
2049-07-19,Monday,0,0,Summer,24.2,1,0,127,136,125
2049-07-20,Tuesday,0,0,Summer,18.7,1,0,125,133,117
2049-07-21,Wednesday,0,0,Summer,24.1,0,0,117,105,108
2049-07-22,Thursday,0,0,Summer,27.1,0,0,108,117,120
2049-07-23,Friday,0,0,Summer,21.4,1,0,120,123,113
2049-07-24,Saturday,1,0,Summer,25.9,0,1,113,125,128
2049-07-25,Sunday,1,0,Summer,18.5,0,0,128,127,124
2049-07-26,Monday,0,0,Summer,21.1,0,0,124,125,117
2049-07-27,Tuesday,0,0,Summer,19.2,0,0,117,117,114
2049-07-28,Wednesday,0,0,Summer,25.1,0,0,114,108,114
2049-07-29,Thursday,0,0,Summer,25.8,0,0,114,120,114
2049-07-30,Friday,0,0,Summer,20.5,0,0,114,113,119
2049-07-31,Saturday,1,0,Summer,24.2,0,0,119,128,130
2049-08-01,Sunday,1,0,Summer,25.5,0,0,130,124,130
2049-08-02,Monday,0,0,Summer,20.3,0,0,130,117,108
2049-08-03,Tuesday,0,0,Summer,20.7,1,0,108,114,109
2049-08-04,Wednesday,0,0,Summer,22.4,0,0,109,114,115
2049-08-05,Thursday,0,0,Summer,17.5,1,1,115,114,123
2049-08-06,Friday,0,0,Summer,20.3,0,0,123,119,124
2049-08-07,Saturday,1,0,Summer,26.2,0,0,124,130,140
2049-08-08,Sunday,1,0,Summer,18.2,0,0,140,130,136
2049-08-09,Monday,0,0,Summer,22.1,1,0,136,108,113
2049-08-10,Tuesday,0,0,Summer,21.0,0,0,113,109,109
2049-08-11,Wednesday,0,0,Summer,18.8,1,0,109,115,102
2049-08-12,Thursday,0,0,Summer,19.8,0,0,102,123,104
2049-08-13,Friday,0,0,Summer,24.3,1,0,104,124,119
2049-08-14,Saturday,1,0,Summer,20.6,1,0,119,140,126
2049-08-15,Sunday,1,0,Summer,20.9,1,0,126,136,131
2049-08-16,Monday,0,0,Summer,23.4,0,0,131,113,132
2049-08-17,Tuesday,0,0,Summer,17.6,0,0,132,109,124
2049-08-18,Wednesday,0,0,Summer,15.2,0,0,124,102,105
2049-08-19,Thursday,0,0,Summer,23.5,0,0,105,104,105
2049-08-20,Friday,0,0,Summer,18.4,0,1,105,119,125
2049-08-21,Saturday,1,0,Summer,20.6,0,0,125,126,132
2049-08-22,Sunday,1,0,Summer,15.4,0,0,132,131,138
2049-08-23,Monday,0,0,Summer,18.7,0,0,138,132,123
2049-08-24,Tuesday,0,0,Summer,14.1,0,0,123,124,107
2049-08-25,Wednesday,0,0,Summer,17.5,0,0,107,105,99
2049-08-26,Thursday,0,0,Summer,15.2,1,0,99,105,108
2049-08-27,Friday,0,0,Summer,14.3,0,0,108,125,116
2049-08-28,Saturday,1,0,Summer,15.9,0,0,116,132,131
2049-08-29,Sunday,1,0,Summer,9.8,0,0,131,138,125
2049-08-30,Monday,0,0,Summer,13.0,0,0,125,123,109
2049-08-31,Tuesday,0,0,Summer,18.7,0,0,109,107,111
2049-09-01,Wednesday,0,0,Autumn,17.2,0,0,111,99,93
2049-09-02,Thursday,0,0,Autumn,12.8,0,1,93,108,108
2049-09-03,Friday,0,0,Autumn,17.5,0,0,108,116,122
2049-09-04,Saturday,1,0,Autumn,13.0,1,0,122,131,104
2049-09-05,Sunday,1,0,Autumn,17.7,1,0,104,125,102
2049-09-06,Monday,0,0,Autumn,15.0,1,0,102,109,94
2049-09-07,Tuesday,0,0,Autumn,14.2,0,1,94,111,100
2049-09-08,Wednesday,0,0,Autumn,14.7,0,0,100,93,94
2049-09-09,Thursday,0,0,Autumn,22.5,0,0,94,108,117
2049-09-10,Friday,0,0,Autumn,12.4,0,0,117,122,110
2049-09-11,Saturday,1,0,Autumn,15.2,1,0,110,104,106
2049-09-12,Sunday,1,0,Autumn,16.7,0,0,106,102,99
2049-09-13,Monday,0,0,Autumn,11.2,0,0,99,94,81
2049-09-14,Tuesday,0,0,Autumn,9.2,1,0,81,100,84
2049-09-15,Wednesday,0,0,Autumn,12.0,0,0,84,94,75
2049-09-16,Thursday,0,0,Autumn,15.9,0,0,75,117,83
2049-09-17,Friday,0,0,Autumn,12.4,1,0,83,110,92
2049-09-18,Saturday,1,0,Autumn,12.6,0,0,92,106,106
2049-09-19,Sunday,1,0,Autumn,15.8,1,0,106,99,95
2049-09-20,Monday,0,0,Autumn,10.5,0,0,95,81,80
2049-09-21,Tuesday,0,0,Autumn,12.5,1,0,80,84,66
2049-09-22,Wednesday,0,0,Autumn,8.1,1,1,66,75,79
2049-09-23,Thursday,0,0,Autumn,13.4,0,0,79,83,84
2049-09-24,Friday,0,0,Autumn,12.9,1,1,84,92,95
2049-09-25,Saturday,1,0,Autumn,14.5,0,0,95,106,95
2049-09-26,Sunday,1,0,Autumn,8.5,1,0,95,95,98
2049-09-27,Monday,0,0,Autumn,11.2,1,0,98,80,79
2049-09-28,Tuesday,0,0,Autumn,7.7,0,1,79,66,87
2049-09-29,Wednesday,0,0,Autumn,10.7,0,0,87,79,78
2049-09-30,Thursday,0,0,Autumn,15.7,0,1,78,84,94
2049-10-01,Friday,0,0,Autumn,10.1,0,0,94,95,90
2049-10-02,Saturday,1,0,Autumn,6.8,0,0,90,95,102
2049-10-03,Sunday,1,0,Autumn,8.7,0,0,102,98,91
2049-10-04,Monday,0,0,Autumn,5.7,1,0,91,79,79
2049-10-05,Tuesday,0,0,Autumn,6.5,1,0,79,87,67
2049-10-06,Wednesday,0,0,Autumn,12.2,0,0,67,78,71
2049-10-07,Thursday,0,0,Autumn,5.7,1,0,71,94,81
2049-10-08,Friday,0,0,Autumn,10.8,0,0,81,90,80
2049-10-09,Saturday,1,0,Autumn,9.8,1,0,80,102,94
2049-10-10,Sunday,1,0,Autumn,8.0,1,0,94,91,96
2049-10-11,Monday,0,0,Autumn,10.1,1,0,96,79,67
2049-10-12,Tuesday,0,0,Autumn,6.4,1,0,67,67,68
2049-10-13,Wednesday,0,0,Autumn,11.6,0,0,68,71,80
2049-10-14,Thursday,0,0,Autumn,6.8,0,0,80,81,76
2049-10-15,Friday,0,0,Autumn,7.6,0,0,76,80,76
2049-10-16,Saturday,1,0,Autumn,7.1,0,0,76,94,78
2049-10-17,Sunday,1,0,Autumn,10.5,0,0,78,96,82
2049-10-18,Monday,0,0,Autumn,9.9,0,0,82,67,82
2049-10-19,Tuesday,0,0,Autumn,0.3,1,0,82,68,66
2049-10-20,Wednesday,0,0,Autumn,8.8,1,0,66,80,73
2049-10-21,Thursday,0,0,Autumn,2.6,0,0,73,76,70
2049-10-22,Friday,0,0,Autumn,6.7,1,0,70,76,74
2049-10-23,Saturday,1,0,Autumn,7.2,0,0,74,78,93
2049-10-24,Sunday,1,0,Autumn,6.4,0,0,93,82,99
2049-10-25,Monday,0,0,Autumn,8.8,0,0,99,82,87
2049-10-26,Tuesday,0,0,Autumn,9.3,0,0,87,66,76
2049-10-27,Wednesday,0,0,Autumn,4.7,0,0,76,73,68
2049-10-28,Thursday,0,0,Autumn,4.4,0,0,68,70,77
2049-10-29,Friday,0,0,Autumn,6.6,0,0,77,74,79
2049-10-30,Saturday,1,0,Autumn,2.0,0,0,79,93,97
2049-10-31,Sunday,1,0,Autumn,5.0,0,0,97,99,84
2049-11-01,Monday,0,0,Autumn,10.4,1,0,84,87,75
2049-11-02,Tuesday,0,0,Autumn,1.7,0,0,75,76,71
2049-11-03,Wednesday,0,0,Autumn,5.1,0,1,71,68,81
2049-11-04,Thursday,0,0,Autumn,4.2,0,0,81,77,70
2049-11-05,Friday,0,0,Autumn,11.9,0,0,70,79,80
2049-11-06,Saturday,1,0,Autumn,4.1,0,0,80,97,97
2049-11-07,Sunday,1,0,Autumn,4.2,0,0,97,84,94
2049-11-08,Monday,0,0,Autumn,2.4,1,0,94,75,78
2049-11-09,Tuesday,0,0,Autumn,5.4,1,0,78,71,64
2049-11-10,Wednesday,0,0,Autumn,6.1,1,0,64,81,66
2049-11-11,Thursday,0,0,Autumn,2.5,1,0,66,70,59
2049-11-12,Friday,0,0,Autumn,8.0,0,0,59,80,81
2049-11-13,Saturday,1,0,Autumn,5.8,0,0,81,97,95
2049-11-14,Sunday,1,0,Autumn,7.4,0,0,95,94,96
2049-11-15,Monday,0,0,Autumn,3.8,0,0,96,78,83
2049-11-16,Tuesday,0,0,Autumn,5.4,0,0,83,64,82
2049-11-17,Wednesday,0,0,Autumn,3.9,0,0,82,66,88
2049-11-18,Thursday,0,0,Autumn,8.8,1,0,88,59,76
2049-11-19,Friday,0,0,Autumn,4.7,0,0,76,81,81
2049-11-20,Saturday,1,0,Autumn,4.3,1,0,81,95,90
2049-11-21,Sunday,1,0,Autumn,2.8,1,0,90,96,98
2049-11-22,Monday,0,0,Autumn,2.6,0,0,98,83,89
2049-11-23,Tuesday,0,0,Autumn,4.8,0,0,89,82,84
2049-11-24,Wednesday,0,0,Autumn,6.4,0,0,84,88,88
2049-11-25,Thursday,0,0,Autumn,1.9,0,0,88,76,84
2049-11-26,Friday,0,0,Autumn,4.2,1,0,84,81,71
2049-11-27,Saturday,1,0,Autumn,4.3,1,0,71,90,89
2049-11-28,Sunday,1,0,Autumn,4.8,0,0,89,98,86
2049-11-29,Monday,0,0,Autumn,-1.5,0,0,86,89,77
2049-11-30,Tuesday,0,0,Autumn,0.8,1,0,77,84,66
2049-12-01,Wednesday,0,0,Winter,-0.6,1,0,66,88,64
2049-12-02,Thursday,0,0,Winter,3.6,1,0,64,84,70
2049-12-03,Friday,0,0,Winter,0.7,0,0,70,71,81
2049-12-04,Saturday,1,0,Winter,1.9,0,1,81,89,91
2049-12-05,Sunday,1,0,Winter,-0.3,0,0,91,86,96
2049-12-06,Monday,0,0,Winter,2.1,0,0,96,77,68
2049-12-07,Tuesday,0,0,Winter,-0.1,0,0,68,66,55
2049-12-08,Wednesday,0,0,Winter,5.5,0,1,55,64,62
2049-12-09,Thursday,0,0,Winter,4.6,0,0,62,70,72
2049-12-10,Friday,0,0,Winter,3.6,1,0,72,81,67
2049-12-11,Saturday,1,0,Winter,2.2,0,0,67,91,72
2049-12-12,Sunday,1,0,Winter,-3.0,1,0,72,96,88
2049-12-13,Monday,0,0,Winter,1.7,0,0,88,68,72
2049-12-14,Tuesday,0,0,Winter,0.8,1,0,72,55,70
2049-12-15,Wednesday,0,0,Winter,3.8,0,0,70,62,73
2049-12-16,Thursday,0,0,Winter,4.9,1,0,73,72,75
2049-12-17,Friday,0,0,Winter,4.0,0,0,75,67,83
2049-12-18,Saturday,1,0,Winter,6.8,0,0,83,72,83
2049-12-19,Sunday,1,0,Winter,1.3,1,0,83,88,72
2049-12-20,Monday,0,0,Winter,1.2,0,0,72,72,70
2049-12-21,Tuesday,0,0,Winter,6.1,1,0,70,70,62
2049-12-22,Wednesday,0,0,Winter,3.5,1,0,62,73,66
2049-12-23,Thursday,0,0,Winter,2.3,0,0,66,75,76
2049-12-24,Friday,0,1,Winter,8.6,0,0,76,83,82
2049-12-25,Saturday,1,1,Winter,4.8,1,0,82,83,85
2049-12-26,Sunday,1,1,Winter,2.5,1,0,85,72,82
2049-12-27,Monday,0,0,Winter,1.0,0,0,82,70,79
2049-12-28,Tuesday,0,0,Winter,7.1,1,0,79,62,62
2049-12-29,Wednesday,0,0,Winter,3.7,1,0,62,66,73
2049-12-30,Thursday,0,0,Winter,3.2,0,0,73,76,62
2049-12-31,Friday,0,1,Winter,5.2,1,0,62,82,87
2050-01-01,Saturday,1,1,Winter,5.9,0,0,87,85,97
2050-01-02,Sunday,1,0,Winter,4.9,0,0,97,82,93
2050-01-03,Monday,0,0,Winter,6.0,1,0,93,79,81
2050-01-04,Tuesday,0,0,Winter,4.7,1,0,81,62,51
2050-01-05,Wednesday,0,0,Winter,5.1,0,1,51,73,67
2050-01-06,Thursday,0,0,Winter,1.2,1,0,67,62,61
2050-01-07,Friday,0,0,Winter,8.9,0,0,61,87,84
2050-01-08,Saturday,1,0,Winter,-0.2,0,0,84,97,88
2050-01-09,Sunday,1,0,Winter,4.5,0,0,88,93,98
2050-01-10,Monday,0,0,Winter,-0.3,0,0,98,81,93
2050-01-11,Tuesday,0,0,Winter,3.4,0,0,93,51,76
2050-01-12,Wednesday,0,0,Winter,2.1,0,0,76,67,71
2050-01-13,Thursday,0,0,Winter,4.3,1,0,71,61,58
2050-01-14,Friday,0,0,Winter,5.0,1,0,58,84,73
2050-01-15,Saturday,1,0,Winter,1.1,0,0,73,88,80
2050-01-16,Sunday,1,0,Winter,4.0,0,0,80,98,96
2050-01-17,Monday,0,0,Winter,8.3,1,0,96,93,73
2050-01-18,Tuesday,0,0,Winter,0.3,0,0,73,76,64
2050-01-19,Wednesday,0,0,Winter,1.8,1,0,64,71,68
2050-01-20,Thursday,0,0,Winter,7.0,0,0,68,58,80
2050-01-21,Friday,0,0,Winter,4.7,1,0,80,73,81
2050-01-22,Saturday,1,0,Winter,5.1,0,0,81,80,94
2050-01-23,Sunday,1,0,Winter,7.8,1,0,94,96,92
2050-01-24,Monday,0,0,Winter,2.4,1,0,92,73,85
2050-01-25,Tuesday,0,0,Winter,3.3,1,0,85,64,71
2050-01-26,Wednesday,0,0,Winter,3.1,1,0,71,68,68
2050-01-27,Thursday,0,0,Winter,4.0,1,0,68,80,71
2050-01-28,Friday,0,0,Winter,9.2,1,1,71,81,82
2050-01-29,Saturday,1,0,Winter,0.2,0,0,82,94,91
2050-01-30,Sunday,1,0,Winter,1.8,1,0,91,92,87
2050-01-31,Monday,0,0,Winter,1.4,0,0,87,85,80
2050-02-01,Tuesday,0,0,Winter,9.9,0,0,80,71,59
2050-02-02,Wednesday,0,0,Winter,3.9,0,0,59,68,57
2050-02-03,Thursday,0,0,Winter,4.9,1,0,57,71,59
2050-02-04,Friday,0,0,Winter,1.2,0,0,59,82,60
2050-02-05,Saturday,1,0,Winter,5.3,0,0,60,91,73
2050-02-06,Sunday,1,0,Winter,8.9,1,0,73,87,84
2050-02-07,Monday,0,0,Winter,7.1,1,0,84,80,76
2050-02-08,Tuesday,0,0,Winter,6.2,0,0,76,59,75
2050-02-09,Wednesday,0,0,Winter,2.0,1,0,75,57,69
2050-02-10,Thursday,0,0,Winter,5.8,1,0,69,59,72
2050-02-11,Friday,0,0,Winter,7.4,1,0,72,60,70
2050-02-12,Saturday,1,0,Winter,4.1,1,0,70,73,84
2050-02-13,Sunday,1,0,Winter,9.2,0,0,84,84,82
2050-02-14,Monday,0,0,Winter,10.0,0,0,82,76,85
2050-02-15,Tuesday,0,0,Winter,5.9,1,0,85,75,79
2050-02-16,Wednesday,0,0,Winter,9.8,0,1,79,69,87
2050-02-17,Thursday,0,0,Winter,7.4,1,0,87,72,77
2050-02-18,Friday,0,0,Winter,11.4,1,0,77,70,72
2050-02-19,Saturday,1,0,Winter,14.2,0,0,72,84,86
2050-02-20,Sunday,1,0,Winter,4.9,1,0,86,82,71
2050-02-21,Monday,0,0,Winter,10.7,0,0,71,85,81
2050-02-22,Tuesday,0,0,Winter,12.4,1,0,81,79,72
2050-02-23,Wednesday,0,0,Winter,5.8,0,0,72,87,72
2050-02-24,Thursday,0,0,Winter,7.1,1,0,72,77,59
2050-02-25,Friday,0,0,Winter,7.2,0,0,59,72,63
2050-02-26,Saturday,1,0,Winter,8.7,0,0,63,86,99
2050-02-27,Sunday,1,0,Winter,8.2,0,0,99,71,85
2050-02-28,Monday,0,0,Winter,8.9,1,0,85,81,82
2050-03-01,Tuesday,0,0,Spring,12.1,1,0,82,72,67
2050-03-02,Wednesday,0,0,Spring,4.1,1,0,67,72,58
2050-03-03,Thursday,0,0,Spring,7.0,1,0,58,59,63
2050-03-04,Friday,0,0,Spring,12.1,0,0,63,63,75
2050-03-05,Saturday,1,0,Spring,11.9,1,0,75,99,86
2050-03-06,Sunday,1,0,Spring,7.3,0,0,86,85,89
2050-03-07,Monday,0,0,Spring,12.3,0,0,89,82,79
2050-03-08,Tuesday,0,0,Spring,14.8,0,0,79,67,86
2050-03-09,Wednesday,0,0,Spring,10.8,1,0,86,58,89
2050-03-10,Thursday,0,0,Spring,8.1,0,0,89,63,89
2050-03-11,Friday,0,0,Spring,13.9,0,0,89,75,80
2050-03-12,Saturday,1,0,Spring,16.6,0,0,80,86,97
2050-03-13,Sunday,1,0,Spring,9.0,0,0,97,89,92
2050-03-14,Monday,0,0,Spring,11.9,0,0,92,79,81
2050-03-15,Tuesday,0,0,Spring,15.2,1,0,81,86,86
2050-03-16,Wednesday,0,0,Spring,12.5,1,0,86,89,85
2050-03-17,Thursday,0,0,Spring,7.1,1,0,85,89,84
2050-03-18,Friday,0,0,Spring,13.8,0,0,84,80,89
2050-03-19,Saturday,1,0,Spring,9.7,0,0,89,97,92
2050-03-20,Sunday,1,0,Spring,9.0,0,0,92,92,87
2050-03-21,Monday,0,0,Spring,7.8,1,0,87,81,76
2050-03-22,Tuesday,0,0,Spring,16.7,0,1,76,86,89
2050-03-23,Wednesday,0,0,Spring,10.8,0,1,89,85,97
2050-03-24,Thursday,0,0,Spring,14.5,0,1,97,84,107
2050-03-25,Friday,0,0,Spring,15.4,0,0,107,89,101
2050-03-26,Saturday,1,0,Spring,14.3,1,0,101,92,102
2050-03-27,Sunday,1,0,Spring,14.9,0,0,102,87,107
2050-03-28,Monday,0,0,Spring,15.3,0,0,107,76,90
2050-03-29,Tuesday,0,0,Spring,14.8,0,1,90,89,99
2050-03-30,Wednesday,0,0,Spring,12.3,0,0,99,97,97
2050-03-31,Thursday,0,0,Spring,12.2,1,1,97,107,101
2050-04-01,Friday,0,0,Spring,14.6,1,1,101,101,98
2050-04-02,Saturday,1,0,Spring,14.7,1,1,98,102,103
2050-04-03,Sunday,1,0,Spring,16.5,0,0,103,107,114
2050-04-04,Monday,0,0,Spring,18.7,1,1,114,90,94
2050-04-05,Tuesday,0,0,Spring,16.6,0,0,94,99,107
2050-04-06,Wednesday,0,0,Spring,13.3,0,0,107,97,94
2050-04-07,Thursday,0,0,Spring,9.3,0,0,94,101,82
2050-04-08,Friday,0,0,Spring,13.7,0,0,82,98,89
2050-04-09,Saturday,1,0,Spring,12.2,0,0,89,103,85
2050-04-10,Sunday,1,0,Spring,14.2,1,0,85,114,85
2050-04-11,Monday,0,0,Spring,17.3,1,0,85,94,85
2050-04-12,Tuesday,0,0,Spring,16.9,0,0,85,107,82
2050-04-13,Wednesday,0,0,Spring,22.4,0,0,82,94,80
2050-04-14,Thursday,0,0,Spring,18.5,1,0,80,82,84
2050-04-15,Friday,0,0,Spring,22.9,0,0,84,89,96
2050-04-16,Saturday,1,0,Spring,19.5,1,0,96,85,102
2050-04-17,Sunday,1,0,Spring,20.7,0,0,102,85,104
2050-04-18,Monday,0,0,Spring,16.6,1,0,104,85,90
2050-04-19,Tuesday,0,0,Spring,14.6,0,1,90,82,98
2050-04-20,Wednesday,0,0,Spring,16.6,0,1,98,80,106
2050-04-21,Thursday,0,0,Spring,18.0,0,0,106,84,100
2050-04-22,Friday,0,0,Spring,16.3,0,0,100,96,105
2050-04-23,Saturday,1,0,Spring,15.4,0,0,105,102,91
2050-04-24,Sunday,1,0,Spring,19.8,0,0,91,104,99
2050-04-25,Monday,0,0,Spring,15.6,0,0,99,90,102
2050-04-26,Tuesday,0,0,Spring,14.2,1,0,102,98,89
2050-04-27,Wednesday,0,0,Spring,15.6,0,0,89,106,98
2050-04-28,Thursday,0,0,Spring,18.4,0,0,98,100,102
2050-04-29,Friday,0,0,Spring,16.2,0,0,102,105,101
2050-04-30,Saturday,1,0,Spring,18.7,1,0,101,91,106
2050-05-01,Sunday,1,1,Spring,21.3,0,0,106,99,111
2050-05-02,Monday,0,0,Spring,21.3,1,0,111,102,97
2050-05-03,Tuesday,0,0,Spring,17.8,1,0,97,89,86
2050-05-04,Wednesday,0,0,Spring,16.0,0,0,86,98,85
2050-05-05,Thursday,0,0,Spring,18.3,0,0,85,102,88
2050-05-06,Friday,0,0,Spring,22.1,0,0,88,101,97
2050-05-07,Saturday,1,0,Spring,22.9,1,0,97,106,107
2050-05-08,Sunday,1,0,Spring,21.4,0,0,107,111,109
2050-05-09,Monday,0,0,Spring,24.1,0,0,109,97,99
2050-05-10,Tuesday,0,0,Spring,25.8,1,0,99,86,111
2050-05-11,Wednesday,0,0,Spring,19.2,1,0,111,85,102
2050-05-12,Thursday,0,0,Spring,25.3,0,0,102,88,90
2050-05-13,Friday,0,0,Spring,20.1,0,1,90,97,109
2050-05-14,Saturday,1,0,Spring,24.1,0,1,109,107,126
2050-05-15,Sunday,1,0,Spring,23.2,1,0,126,109,142
2050-05-16,Monday,0,0,Spring,15.3,0,0,142,99,117
2050-05-17,Tuesday,0,0,Spring,18.4,0,0,117,111,123
2050-05-18,Wednesday,0,0,Spring,17.7,1,0,123,102,104
2050-05-19,Thursday,0,0,Spring,16.1,1,0,104,90,91
2050-05-20,Friday,0,0,Spring,24.2,0,0,91,109,97
2050-05-21,Saturday,1,0,Spring,27.9,1,0,97,126,121
2050-05-22,Sunday,1,0,Spring,21.0,0,0,121,142,120
2050-05-23,Monday,0,0,Spring,24.4,1,0,120,117,105
2050-05-24,Tuesday,0,0,Spring,26.4,0,0,105,123,114
