date,day_of_week,season,temperature,rain,local_event,predicted_total_demand,dish1_sales_yesterday,dish2_sales_yesterday,dish3_sales_yesterday,dish1_probability,dish2_probability,dish3_probability
2071-09-01,Tuesday,Autumn,4.7,0,0,87,9,17,5,0.427,0.323,0.25
2071-09-02,Wednesday,Autumn,13.3,0,0,106,10,12,5,0.508,0.265,0.227
2071-09-03,Thursday,Autumn,11.9,0,0,85,5,9,6,0.487,0.265,0.248
2071-09-04,Friday,Autumn,35.9,1,1,139,9,5,5,0.578,0.211,0.211
2071-09-05,Saturday,Autumn,22.2,0,0,149,8,5,5,0.575,0.213,0.213
2071-09-06,Sunday,Autumn,12.7,1,0,114,15,5,5,0.507,0.215,0.278
2071-09-07,Monday,Autumn,8.0,0,0,85,17,5,10,0.502,0.235,0.263
2071-09-08,Tuesday,Autumn,18.7,0,1,137,24,5,17,0.534,0.233,0.233
2071-09-09,Wednesday,Autumn,12.2,0,1,128,24,5,21,0.491,0.245,0.264
2071-09-10,Thursday,Autumn,28.5,0,1,177,18,5,24,0.55,0.211,0.239
2071-09-11,Friday,Autumn,-5.0,0,0,86,14,13,15,0.346,0.321,0.334
2071-09-12,Saturday,Autumn,27.3,0,0,175,18,12,5,0.603,0.214,0.183
2071-09-13,Sunday,Autumn,5.3,0,0,117,23,7,5,0.513,0.25,0.238
2071-09-14,Monday,Autumn,23.6,1,0,89,32,11,5,0.589,0.193,0.218
2071-09-15,Tuesday,Autumn,10.2,0,0,85,38,11,5,0.573,0.228,0.199
2071-09-16,Wednesday,Autumn,5.8,0,0,84,45,12,10,0.552,0.229,0.219
2071-09-17,Thursday,Autumn,17.9,0,1,150,42,5,8,0.593,0.222,0.185
2071-09-18,Friday,Autumn,25.5,0,0,100,45,12,8,0.639,0.188,0.172
2071-09-19,Saturday,Autumn,24.7,0,0,157,55,8,5,0.671,0.17,0.159
2071-09-20,Sunday,Autumn,15.0,0,0,144,55,9,5,0.636,0.191,0.174
2071-09-21,Monday,Autumn,21.1,0,1,140,53,5,8,0.626,0.204,0.17
2071-09-22,Tuesday,Autumn,20.7,1,0,96,53,7,5,0.627,0.167,0.206
2071-09-23,Wednesday,Autumn,17.0,0,0,95,58,5,11,0.643,0.166,0.191
2071-09-24,Thursday,Autumn,17.1,1,0,98,51,5,8,0.608,0.166,0.227
2071-09-25,Friday,Autumn,32.7,0,1,163,52,10,7,0.652,0.2,0.148
2071-09-26,Saturday,Autumn,31.8,0,0,160,48,16,5,0.662,0.189,0.149
2071-09-27,Sunday,Autumn,21.4,0,1,193,46,20,8,0.58,0.255,0.165
2071-09-28,Monday,Autumn,12.3,0,0,113,49,24,5,0.574,0.253,0.173
2071-09-29,Tuesday,Autumn,30.0,1,0,104,50,20,5,0.623,0.194,0.183
2071-09-30,Wednesday,Autumn,8.5,0,0,84,54,25,17,0.539,0.247,0.214
2071-10-01,Thursday,Autumn,16.8,1,0,85,54,18,21,0.555,0.196,0.25
2071-10-02,Friday,Autumn,15.2,0,0,102,50,15,25,0.563,0.199,0.238
2071-10-03,Saturday,Autumn,6.8,1,1,124,49,17,25,0.472,0.249,0.28
2071-10-04,Sunday,Autumn,26.4,0,1,189,52,15,19,0.596,0.216,0.189
2071-10-05,Monday,Autumn,26.5,0,1,132,57,11,21,0.608,0.199,0.193
2071-10-06,Tuesday,Autumn,1.1,1,0,32,59,10,21,0.514,0.195,0.292
2071-10-07,Wednesday,Autumn,15.6,0,1,139,59,5,21,0.587,0.199,0.214
2071-10-08,Thursday,Autumn,24.6,1,0,81,60,10,14,0.624,0.16,0.216
2071-10-09,Friday,Autumn,10.5,0,0,97,62,5,20,0.603,0.168,0.229
2071-10-10,Saturday,Autumn,7.8,0,1,155,59,8,27,0.536,0.218,0.246
2071-10-11,Sunday,Autumn,20.7,0,1,163,58,5,25,0.595,0.188,0.217
2071-10-12,Monday,Autumn,4.1,0,0,93,64,9,28,0.553,0.185,0.263
2071-10-13,Tuesday,Autumn,13.4,0,0,92,72,8,28,0.607,0.16,0.233
2071-10-14,Wednesday,Autumn,3.6,0,0,82,74,5,33,0.569,0.161,0.27
2071-10-15,Thursday,Autumn,12.4,0,0,111,70,6,36,0.587,0.152,0.261
2071-10-16,Friday,Autumn,15.2,0,0,80,67,5,35,0.595,0.148,0.256
2071-10-17,Saturday,Autumn,17.1,1,0,126,70,8,35,0.577,0.147,0.277
2071-10-18,Sunday,Autumn,35.6,0,0,165,64,5,39,0.644,0.126,0.23
2071-10-19,Monday,Autumn,28.2,0,0,134,64,9,37,0.62,0.145,0.235
2071-10-20,Tuesday,Autumn,9.6,1,0,68,63,10,43,0.517,0.162,0.321
2071-10-21,Wednesday,Autumn,-3.1,0,0,79,67,6,43,0.5,0.174,0.327
2071-10-22,Thursday,Autumn,20.0,1,0,94,70,11,56,0.544,0.142,0.314
2071-10-23,Friday,Autumn,9.6,0,0,104,65,14,60,0.505,0.169,0.325
2071-10-24,Saturday,Autumn,12.8,0,0,125,67,14,58,0.525,0.165,0.31
2071-10-25,Sunday,Autumn,17.6,0,0,155,67,15,59,0.539,0.161,0.3
2071-10-26,Monday,Autumn,12.3,1,0,80,72,15,61,0.506,0.157,0.337
2071-10-27,Tuesday,Autumn,21.2,0,0,112,78,17,66,0.554,0.153,0.294
2071-10-28,Wednesday,Autumn,15.0,1,1,119,77,16,54,0.515,0.187,0.298
2071-10-29,Thursday,Autumn,7.9,1,0,75,78,10,50,0.527,0.151,0.322
2071-10-30,Friday,Autumn,18.0,1,0,89,84,15,51,0.561,0.149,0.289
2071-10-31,Saturday,Autumn,6.4,1,0,123,86,19,55,0.513,0.169,0.317
2071-11-01,Sunday,Autumn,13.2,0,0,138,83,21,51,0.555,0.176,0.269
2071-11-02,Monday,Autumn,18.7,1,0,106,85,19,51,0.559,0.158,0.284
2071-11-03,Tuesday,Autumn,24.9,0,0,120,81,20,48,0.594,0.162,0.244
2071-11-04,Wednesday,Autumn,11.5,0,0,123,94,15,55,0.57,0.154,0.275
2071-11-05,Thursday,Autumn,15.4,0,0,103,94,16,59,0.574,0.151,0.276
2071-11-06,Friday,Autumn,12.3,0,0,84,89,22,59,0.546,0.172,0.282
2071-11-07,Saturday,Autumn,16.2,0,0,154,78,23,59,0.54,0.176,0.284
2071-11-08,Sunday,Autumn,18.1,1,0,135,76,23,67,0.512,0.165,0.322
2071-11-09,Monday,Autumn,24.2,0,1,141,80,16,59,0.56,0.177,0.263
2071-11-10,Tuesday,Autumn,17.8,1,0,92,78,23,64,0.519,0.166,0.315
2071-11-11,Wednesday,Autumn,21.2,0,1,122,74,19,65,0.528,0.188,0.284
2071-11-12,Thursday,Autumn,29.0,1,0,94,73,11,64,0.563,0.129,0.308
2071-11-13,Friday,Autumn,21.5,0,1,152,68,5,60,0.549,0.161,0.291
2071-11-14,Saturday,Autumn,4.6,1,0,110,61,5,54,0.48,0.149,0.371
2071-11-15,Sunday,Autumn,22.8,0,0,149,59,6,57,0.562,0.136,0.301
2071-11-16,Monday,Autumn,27.7,0,0,112,57,14,60,0.556,0.152,0.292
2071-11-17,Tuesday,Autumn,15.6,0,0,100,62,17,59,0.519,0.172,0.309
2071-11-18,Wednesday,Autumn,22.9,0,0,110,60,17,63,0.535,0.162,0.303
2071-11-19,Thursday,Autumn,12.1,0,0,94,59,8,59,0.515,0.153,0.331
2071-11-20,Friday,Autumn,27.7,0,0,128,44,5,56,0.557,0.137,0.306
2071-11-21,Saturday,Autumn,19.9,0,1,202,42,7,64,0.485,0.183,0.332
2071-11-22,Sunday,Autumn,8.0,0,0,144,37,9,55,0.451,0.182,0.368
2071-11-23,Monday,Autumn,37.6,0,0,125,39,9,67,0.556,0.135,0.309
2071-11-24,Tuesday,Autumn,35.8,0,0,128,37,8,60,0.56,0.138,0.302
2071-11-25,Wednesday,Autumn,15.3,1,0,80,43,5,64,0.471,0.142,0.387
2071-11-26,Thursday,Autumn,17.4,1,0,86,50,5,64,0.495,0.135,0.37
2071-11-27,Friday,Autumn,10.6,1,1,109,50,5,56,0.459,0.182,0.358
2071-11-28,Saturday,Autumn,15.0,0,0,135,40,5,60,0.491,0.152,0.357
2071-11-29,Sunday,Autumn,-5.7,0,1,151,30,6,66,0.311,0.239,0.451
2071-11-30,Monday,Autumn,20.2,0,0,102,34,5,77,0.471,0.141,0.388
2071-12-01,Tuesday,Winter,3.4,0,1,108,35,5,86,0.359,0.194,0.447
2071-12-02,Wednesday,Winter,14.8,0,0,106,40,5,88,0.444,0.138,0.418
2071-12-03,Thursday,Winter,9.0,0,0,100,43,11,83,0.422,0.164,0.414
2071-12-04,Friday,Winter,11.2,0,0,102,51,7,84,0.455,0.144,0.401
2071-12-05,Saturday,Winter,3.3,1,0,95,46,5,79,0.398,0.147,0.455
2071-12-06,Sunday,Winter,19.4,0,1,180,45,10,79,0.462,0.18,0.358
2071-12-07,Monday,Winter,26.7,0,1,167,51,12,76,0.502,0.174,0.324
2071-12-08,Tuesday,Winter,13.5,1,0,64,57,13,72,0.468,0.154,0.378
2071-12-09,Wednesday,Winter,19.9,1,1,105,57,12,72,0.477,0.174,0.349
2071-12-10,Thursday,Winter,27.7,1,0,108,52,16,66,0.516,0.152,0.332
2071-12-11,Friday,Winter,9.6,0,0,104,51,17,62,0.467,0.187,0.346
2071-12-12,Saturday,Winter,6.7,0,1,166,50,12,55,0.451,0.218,0.331
2071-12-13,Sunday,Winter,10.9,0,0,150,58,16,55,0.501,0.181,0.317
2071-12-14,Monday,Winter,26.1,0,0,125,62,19,53,0.562,0.167,0.27
2071-12-15,Tuesday,Winter,28.8,1,1,121,67,14,57,0.542,0.17,0.288
2071-12-16,Wednesday,Winter,24.6,0,0,121,59,12,50,0.57,0.154,0.276
2071-12-17,Thursday,Winter,13.4,1,1,108,61,18,54,0.477,0.205,0.317
2071-12-18,Friday,Winter,14.6,0,0,94,58,12,69,0.499,0.157,0.344
2071-12-19,Saturday,Winter,3.0,1,1,124,71,5,72,0.448,0.169,0.383
2071-12-20,Sunday,Winter,8.6,0,0,124,65,5,72,0.496,0.139,0.365
2071-12-21,Monday,Winter,13.8,1,0,67,65,9,61,0.508,0.144,0.348
2071-12-22,Tuesday,Winter,21.8,0,1,151,64,10,74,0.513,0.168,0.319
2071-12-23,Wednesday,Winter,5.0,0,1,110,59,12,81,0.425,0.195,0.38
2071-12-24,Thursday,Winter,14.4,0,0,106,69,20,81,0.489,0.166,0.346
2071-12-25,Friday,Winter,25.0,0,0,110,68,16,88,0.519,0.142,0.339
2071-12-26,Saturday,Winter,5.3,0,0,129,65,14,89,0.442,0.159,0.398
2071-12-27,Sunday,Winter,21.5,1,0,134,59,15,85,0.481,0.144,0.375
2071-12-28,Monday,Winter,6.1,0,0,91,63,29,90,0.42,0.197,0.383
2071-12-29,Tuesday,Winter,6.4,0,0,90,55,30,86,0.408,0.208,0.384
2071-12-30,Wednesday,Winter,2.2,1,0,50,56,33,83,0.376,0.215,0.409
2071-12-31,Thursday,Winter,21.2,0,0,122,58,37,81,0.47,0.204,0.326
2072-01-01,Friday,Winter,9.0,0,0,104,61,29,85,0.434,0.198,0.368
2072-01-02,Saturday,Winter,12.9,0,0,145,73,33,90,0.461,0.191,0.348
2072-01-03,Sunday,Winter,-9.3,1,0,93,82,32,94,0.371,0.204,0.425
2072-01-04,Monday,Winter,12.2,0,0,103,82,33,103,0.458,0.18,0.362
2072-01-05,Tuesday,Winter,11.0,0,0,94,86,24,99,0.477,0.161,0.362
2072-01-06,Wednesday,Winter,21.1,0,0,109,82,26,100,0.499,0.157,0.344
2072-01-07,Thursday,Winter,18.1,0,0,120,82,30,110,0.472,0.164,0.363
2072-01-08,Friday,Winter,16.9,0,0,111,76,39,105,0.454,0.19,0.356
2072-01-09,Saturday,Winter,8.4,0,0,137,62,43,107,0.391,0.217,0.392
2072-01-10,Sunday,Winter,15.5,0,0,134,59,50,93,0.42,0.232,0.348
2072-01-11,Monday,Winter,-5.7,0,0,62,63,43,98,0.34,0.245,0.415
2072-01-12,Tuesday,Winter,17.3,0,0,110,57,39,92,0.438,0.208,0.355
2072-01-13,Wednesday,Winter,23.4,0,1,140,58,38,87,0.454,0.225,0.321
2072-01-14,Thursday,Winter,13.5,0,1,131,50,38,78,0.412,0.253,0.335
2072-01-15,Friday,Winter,14.4,0,0,104,54,39,76,0.441,0.224,0.335
2072-01-16,Saturday,Winter,17.4,0,1,162,63,34,77,0.459,0.228,0.314
2072-01-17,Sunday,Winter,27.3,1,0,123,66,35,68,0.508,0.187,0.305
2072-01-18,Monday,Winter,29.0,0,0,126,62,25,69,0.536,0.17,0.293
2072-01-19,Tuesday,Winter,4.6,0,1,130,63,23,67,0.436,0.23,0.334
2072-01-20,Wednesday,Winter,20.4,0,0,108,61,19,61,0.528,0.171,0.301
2072-01-21,Thursday,Winter,7.6,0,1,124,65,15,63,0.471,0.206,0.323
2072-01-22,Friday,Winter,7.1,0,0,99,59,10,67,0.477,0.161,0.362
2072-01-23,Saturday,Winter,7.9,0,0,135,58,5,67,0.487,0.146,0.367
2072-01-24,Sunday,Winter,2.6,0,0,118,64,10,69,0.465,0.163,0.372
2072-01-25,Monday,Winter,7.4,0,0,99,68,12,64,0.499,0.163,0.339
2072-01-26,Tuesday,Winter,9.0,1,0,83,62,21,55,0.474,0.187,0.339
2072-01-27,Wednesday,Winter,33.6,0,1,171,64,15,54,0.573,0.176,0.251
2072-01-28,Thursday,Winter,17.3,0,0,95,55,25,57,0.502,0.197,0.3
2072-01-29,Friday,Winter,5.4,0,0,83,60,29,54,0.462,0.226,0.313
2072-01-30,Saturday,Winter,13.0,0,0,151,63,23,50,0.516,0.197,0.287
2072-01-31,Sunday,Winter,13.1,1,0,116,54,22,43,0.492,0.198,0.31
2072-02-01,Monday,Winter,23.4,0,0,110,60,26,45,0.552,0.194,0.254
2072-02-02,Tuesday,Winter,16.2,1,0,68,70,25,50,0.518,0.185,0.297
2072-02-03,Wednesday,Winter,7.7,0,0,91,67,16,50,0.516,0.183,0.302
2072-02-04,Thursday,Winter,17.1,0,0,100,73,6,54,0.572,0.136,0.292
2072-02-05,Friday,Winter,5.8,1,0,49,74,5,51,0.518,0.141,0.341
2072-02-06,Saturday,Winter,14.5,1,0,134,72,5,48,0.553,0.134,0.314
2072-02-07,Sunday,Winter,22.4,0,0,159,67,12,51,0.574,0.151,0.274
2072-02-08,Monday,Winter,12.4,1,0,67,62,11,51,0.51,0.158,0.332
2072-02-09,Tuesday,Winter,18.4,1,0,89,69,7,55,0.545,0.134,0.321
2072-02-10,Wednesday,Winter,12.7,0,0,100,64,5,54,0.542,0.143,0.314
2072-02-11,Thursday,Winter,8.6,1,0,82,56,5,54,0.487,0.147,0.366
2072-02-12,Friday,Winter,23.1,0,0,117,55,5,58,0.557,0.135,0.309
2072-02-13,Saturday,Winter,8.9,0,0,127,52,5,61,0.488,0.152,0.36
2072-02-14,Sunday,Winter,27.2,0,0,161,49,8,50,0.57,0.146,0.285
2072-02-15,Monday,Winter,24.9,0,0,131,50,9,57,0.549,0.147,0.304
2072-02-16,Tuesday,Winter,6.9,0,1,129,53,14,56,0.454,0.22,0.326
2072-02-17,Wednesday,Winter,18.7,0,0,127,54,8,53,0.542,0.151,0.306
2072-02-18,Thursday,Winter,-15.8,0,1,92,56,18,57,0.327,0.279,0.394
2072-02-19,Friday,Winter,21.5,1,1,106,59,23,59,0.489,0.204,0.307
2072-02-20,Saturday,Winter,19.8,1,0,153,59,22,55,0.508,0.177,0.315
2072-02-21,Sunday,Winter,9.1,0,0,134,53,21,54,0.476,0.203,0.321
2072-02-22,Monday,Winter,14.0,1,0,78,49,23,59,0.458,0.193,0.349
2072-02-23,Tuesday,Winter,3.0,0,0,94,46,23,55,0.424,0.227,0.349
2072-02-24,Wednesday,Winter,16.8,1,1,105,49,25,51,0.461,0.229,0.31
2072-02-25,Thursday,Winter,10.4,1,0,83,51,13,54,0.47,0.172,0.358
2072-02-26,Friday,Winter,12.3,1,0,82,47,7,49,0.489,0.157,0.354
2072-02-27,Saturday,Winter,14.8,1,0,117,43,5,55,0.484,0.147,0.369
2072-02-28,Sunday,Winter,13.6,0,0,135,43,9,59,0.486,0.165,0.349
2072-02-29,Monday,Winter,16.7,0,0,106,43,16,66,0.476,0.177,0.347
2072-03-01,Tuesday,Spring,-1.5,1,0,70,44,18,62,0.372,0.207,0.421
2072-03-02,Wednesday,Spring,31.2,0,1,160,43,17,57,0.525,0.196,0.28
2072-03-03,Thursday,Spring,14.4,1,0,82,48,16,53,0.478,0.177,0.345
2072-03-04,Friday,Spring,8.6,0,0,83,42,23,48,0.454,0.225,0.321
2072-03-05,Saturday,Spring,-1.6,0,0,105,40,28,44,0.39,0.271,0.339
2072-03-06,Sunday,Spring,21.4,1,0,128,39,32,40,0.484,0.225,0.291
2072-03-07,Monday,Spring,23.2,0,0,118,30,32,27,0.516,0.251,0.233
2072-03-08,Tuesday,Spring,17.0,0,0,98,21,35,26,0.462,0.287,0.251
2072-03-09,Wednesday,Spring,23.6,1,0,87,21,39,26,0.466,0.269,0.265
2072-03-10,Thursday,Spring,14.5,0,1,121,24,37,34,0.419,0.319,0.263
2072-03-11,Friday,Spring,5.4,0,0,94,17,45,31,0.355,0.353,0.292
2072-03-12,Saturday,Spring,1.2,0,1,155,12,51,28,0.286,0.434,0.28
2072-03-13,Sunday,Spring,19.1,1,1,153,8,38,29,0.388,0.323,0.289
2072-03-14,Monday,Spring,11.2,1,0,54,15,39,29,0.379,0.306,0.314
2072-03-15,Tuesday,Spring,7.0,0,1,123,21,39,26,0.377,0.364,0.259
2072-03-16,Wednesday,Spring,28.4,0,0,136,15,37,23,0.504,0.274,0.222
2072-03-17,Thursday,Spring,22.1,1,0,87,19,36,26,0.459,0.267,0.274
2072-03-18,Friday,Spring,9.1,1,1,107,13,32,27,0.355,0.333,0.312
2072-03-19,Saturday,Spring,21.6,0,0,151,5,27,32,0.447,0.266,0.287
2072-03-20,Sunday,Spring,11.1,1,0,108,8,19,30,0.388,0.253,0.359
2072-03-21,Monday,Spring,2.9,0,0,85,11,18,33,0.357,0.282,0.361
2072-03-22,Tuesday,Spring,30.0,0,0,130,9,25,28,0.511,0.238,0.25
2072-03-23,Wednesday,Spring,-0.2,0,1,108,8,23,30,0.294,0.366,0.34
2072-03-24,Thursday,Spring,7.7,0,1,124,20,12,37,0.405,0.268,0.327
2072-03-25,Friday,Spring,25.5,0,0,119,25,14,36,0.533,0.191,0.276
2072-03-26,Saturday,Spring,10.3,1,0,125,21,18,39,0.41,0.226,0.364
2072-03-27,Sunday,Spring,20.3,0,0,144,14,25,38,0.457,0.245,0.298
2072-03-28,Monday,Spring,19.2,1,0,88,5,31,32,0.405,0.271,0.324
2072-03-29,Tuesday,Spring,36.9,1,1,154,6,40,30,0.464,0.284,0.252
2072-03-30,Wednesday,Spring,18.6,0,0,96,7,35,38,0.411,0.289,0.301
2072-03-31,Thursday,Spring,19.4,0,1,134,10,34,31,0.417,0.321,0.262
2072-04-01,Friday,Spring,11.5,0,0,86,10,37,32,0.383,0.319,0.297
2072-04-02,Saturday,Spring,32.4,1,1,165,9,40,34,0.445,0.287,0.267
2072-04-03,Sunday,Spring,12.5,1,0,95,13,41,36,0.368,0.302,0.33
2072-04-04,Monday,Spring,8.9,0,0,86,11,46,28,0.361,0.359,0.28
2072-04-05,Tuesday,Spring,9.4,1,1,114,10,41,29,0.332,0.358,0.31
2072-04-06,Wednesday,Spring,10.3,0,0,76,14,36,32,0.39,0.314,0.296
2072-04-07,Thursday,Spring,1.9,0,0,83,14,29,34,0.339,0.318,0.343
2072-04-08,Friday,Spring,14.7,0,0,96,19,28,34,0.442,0.267,0.292
2072-04-09,Saturday,Spring,23.8,0,0,152,17,13,33,0.515,0.201,0.283
2072-04-10,Sunday,Spring,12.3,0,1,182,16,9,23,0.455,0.268,0.277
2072-04-11,Monday,Spring,10.9,0,0,105,14,5,26,0.469,0.211,0.32
2072-04-12,Tuesday,Spring,19.7,0,1,151,15,5,20,0.51,0.238,0.252
2072-04-13,Wednesday,Spring,25.0,0,0,118,15,6,15,0.575,0.192,0.233
2072-04-14,Thursday,Spring,17.1,0,0,120,19,9,13,0.543,0.219,0.238
2072-04-15,Friday,Spring,11.7,0,0,83,16,5,14,0.511,0.22,0.268
2072-04-16,Saturday,Spring,21.8,0,1,192,14,5,15,0.53,0.24,0.231
2072-04-17,Sunday,Spring,20.3,0,0,138,9,7,21,0.518,0.207,0.275
2072-04-18,Monday,Spring,23.9,0,0,122,15,5,19,0.562,0.187,0.251
2072-04-19,Tuesday,Spring,18.9,1,0,83,15,5,27,0.49,0.18,0.33
2072-04-20,Wednesday,Spring,10.4,1,0,66,16,5,18,0.463,0.206,0.331
2072-04-21,Thursday,Spring,13.5,1,0,76,10,5,22,0.454,0.202,0.344
2072-04-22,Friday,Spring,23.8,1,0,93,5,5,24,0.496,0.183,0.321
2072-04-23,Saturday,Spring,7.1,0,0,122,5,6,23,0.413,0.244,0.343
2072-04-24,Sunday,Spring,9.4,0,0,126,5,10,22,0.424,0.255,0.321
2072-04-25,Monday,Spring,4.1,0,0,80,5,14,25,0.365,0.286,0.349
2072-04-26,Tuesday,Spring,11.6,0,0,86,8,11,9,0.482,0.265,0.254
2072-04-27,Wednesday,Spring,5.2,0,0,102,13,19,5,0.442,0.32,0.238
2072-04-28,Thursday,Spring,39.2,1,0,116,21,21,5,0.603,0.206,0.191
2072-04-29,Friday,Spring,37.3,0,0,149,20,19,5,0.627,0.214,0.159
2072-04-30,Saturday,Spring,10.6,0,1,168,22,18,5,0.483,0.319,0.198
2072-05-01,Sunday,Spring,3.7,1,1,145,30,20,5,0.434,0.318,0.248
2072-05-02,Monday,Spring,26.1,0,0,107,37,17,6,0.62,0.212,0.168
2072-05-03,Tuesday,Spring,12.7,1,0,105,43,18,12,0.533,0.221,0.246
2072-05-04,Wednesday,Spring,16.1,1,0,65,50,18,21,0.544,0.2,0.256
2072-05-05,Thursday,Spring,9.6,0,0,92,43,21,20,0.52,0.242,0.238
2072-05-06,Friday,Spring,2.2,0,0,82,46,22,25,0.477,0.255,0.268
2072-05-07,Saturday,Spring,11.3,0,0,138,46,29,26,0.506,0.253,0.241
2072-05-08,Sunday,Spring,21.9,1,0,161,44,30,23,0.528,0.227,0.245
2072-05-09,Monday,Spring,16.2,1,1,120,37,28,29,0.462,0.267,0.271
2072-05-10,Tuesday,Spring,21.8,1,0,82,37,31,32,0.496,0.23,0.274
2072-05-11,Wednesday,Spring,5.3,0,0,92,29,32,29,0.418,0.298,0.284
2072-05-12,Thursday,Spring,13.5,0,0,106,29,34,24,0.47,0.285,0.245
2072-05-13,Friday,Spring,17.7,0,0,88,31,29,33,0.488,0.248,0.264
2072-05-14,Saturday,Spring,22.2,0,0,138,26,34,30,0.493,0.261,0.246
2072-05-15,Sunday,Spring,18.6,0,1,184,27,38,21,0.466,0.321,0.213
2072-05-16,Monday,Spring,15.9,1,1,121,36,46,32,0.426,0.31,0.264
2072-05-17,Tuesday,Spring,4.0,1,0,75,32,43,23,0.39,0.321,0.289
2072-05-18,Wednesday,Spring,9.8,0,1,103,29,37,26,0.42,0.336,0.245
2072-05-19,Thursday,Spring,27.0,0,0,124,38,28,33,0.544,0.22,0.237
2072-05-20,Friday,Spring,12.5,0,0,82,34,28,36,0.466,0.251,0.283
2072-05-21,Saturday,Spring,9.8,1,1,142,41,32,37,0.423,0.28,0.297
2072-05-22,Sunday,Spring,18.2,1,1,170,40,38,30,0.46,0.283,0.257
2072-05-23,Monday,Spring,6.3,1,0,55,37,37,28,0.419,0.285,0.296
2072-05-24,Tuesday,Spring,10.1,0,0,105,36,43,28,0.447,0.306,0.248
2072-05-25,Wednesday,Spring,8.6,0,0,87,32,47,32,0.415,0.322,0.264
2072-05-26,Thursday,Spring,34.9,0,0,137,34,50,31,0.53,0.264,0.206
2072-05-27,Friday,Spring,-0.7,1,1,99,33,47,20,0.345,0.382,0.273
2072-05-28,Saturday,Spring,19.0,0,0,154,28,55,23,0.459,0.328,0.213
2072-05-29,Sunday,Spring,2.1,0,0,130,27,56,17,0.371,0.399,0.23
2072-05-30,Monday,Spring,20.1,0,0,97,34,63,14,0.479,0.346,0.175
2072-05-31,Tuesday,Spring,25.7,1,0,106,35,58,16,0.49,0.304,0.207
2072-06-01,Wednesday,Summer,21.0,0,0,110,39,57,18,0.497,0.318,0.185
2072-06-02,Thursday,Summer,6.8,0,0,85,34,63,22,0.401,0.378,0.221
2072-06-03,Friday,Summer,19.0,0,0,103,26,64,27,0.434,0.347,0.219
2072-06-04,Saturday,Summer,7.8,0,0,133,25,65,26,0.372,0.389,0.239
2072-06-05,Sunday,Summer,0.9,0,0,110,19,69,25,0.305,0.439,0.255
2072-06-06,Monday,Summer,19.5,1,1,120,20,71,20,0.388,0.389,0.222
2072-06-07,Tuesday,Summer,3.3,0,0,74,16,70,27,0.308,0.434,0.258
2072-06-08,Wednesday,Summer,15.7,0,0,108,11,73,26,0.366,0.404,0.23
2072-06-09,Thursday,Summer,-2.2,0,1,94,7,70,29,0.218,0.504,0.278
2072-06-10,Friday,Summer,21.7,0,1,126,8,66,29,0.38,0.395,0.225
2072-06-11,Saturday,Summer,0.3,0,0,131,5,75,24,0.242,0.492,0.266
2072-06-12,Sunday,Summer,14.7,1,1,143,5,71,25,0.317,0.423,0.26
2072-06-13,Monday,Summer,33.5,0,1,164,11,70,20,0.449,0.374,0.177
2072-06-14,Tuesday,Summer,12.8,0,0,90,14,70,20,0.371,0.412,0.217
2072-06-15,Wednesday,Summer,13.2,0,1,130,6,75,28,0.317,0.449,0.234
2072-06-16,Thursday,Summer,20.1,0,0,126,5,73,29,0.37,0.395,0.235
2072-06-17,Friday,Summer,15.5,0,0,102,7,69,31,0.352,0.395,0.252
2072-06-18,Saturday,Summer,17.8,1,0,120,9,70,28,0.358,0.374,0.268
2072-06-19,Sunday,Summer,6.9,0,0,128,19,64,27,0.349,0.399,0.252
2072-06-20,Monday,Summer,10.6,1,0,71,18,58,30,0.356,0.352,0.292
2072-06-21,Tuesday,Summer,31.8,0,1,152,20,66,26,0.457,0.352,0.191
2072-06-22,Wednesday,Summer,15.7,1,0,87,22,66,23,0.393,0.358,0.249
2072-06-23,Thursday,Summer,5.8,0,0,86,29,64,28,0.371,0.384,0.245
2072-06-24,Friday,Summer,5.8,1,1,105,25,71,27,0.321,0.416,0.262
2072-06-25,Saturday,Summer,26.2,0,0,152,20,80,29,0.427,0.367,0.206
2072-06-26,Sunday,Summer,19.3,1,0,126,24,75,28,0.397,0.358,0.245
2072-06-27,Monday,Summer,21.2,0,1,130,21,74,24,0.405,0.399,0.196
2072-06-28,Tuesday,Summer,19.4,1,0,93,20,70,30,0.392,0.35,0.258
2072-06-29,Wednesday,Summer,14.4,0,0,108,12,74,29,0.357,0.404,0.239
2072-06-30,Thursday,Summer,25.8,0,1,164,17,77,35,0.399,0.383,0.218
2072-07-01,Friday,Summer,4.4,0,0,93,17,86,23,0.304,0.469,0.227
2072-07-02,Saturday,Summer,-2.3,0,0,120,17,92,19,0.256,0.521,0.224
2072-07-03,Sunday,Summer,14.0,0,0,143,17,78,11,0.388,0.433,0.179
2072-07-04,Monday,Summer,19.4,0,0,98,13,82,11,0.4,0.429,0.171
2072-07-05,Tuesday,Summer,13.5,1,0,66,9,80,17,0.335,0.426,0.239
2072-07-06,Wednesday,Summer,38.6,1,0,119,9,82,25,0.442,0.345,0.213
2072-07-07,Thursday,Summer,1.4,0,0,69,5,74,24,0.252,0.484,0.264
2072-07-08,Friday,Summer,3.7,0,1,110,13,72,24,0.287,0.475,0.238
2072-07-09,Saturday,Summer,-0.2,1,0,99,12,75,25,0.252,0.451,0.297
